consumer_id,pmt_id,feeder_id,sanctioned_load_kw,consumer_type,meter_type,is_registered_prosumer
C-008378,PMT-0021,F-03,3.42,residential,analog,False
C-008379,PMT-0285,F-29,3.21,residential,analog,False
C-008380,PMT-0148,F-15,19.04,commercial,analog,False
C-008381,PMT-0071,F-08,5.54,residential,analog,False
C-008382,PMT-0025,F-03,6.81,residential,electronic,False
C-008383,PMT-0124,F-13,3.16,residential,analog,False
C-008384,PMT-0218,F-22,1.04,residential,analog,True
C-008385,PMT-0299,F-30,7.61,residential,analog,False
C-008386,PMT-0166,F-17,1.31,residential,analog,False
C-008387,PMT-0183,F-19,5.76,residential,analog,False
C-008388,PMT-0251,F-26,11.44,commercial,electronic,False
C-008389,PMT-0271,F-28,3.96,residential,analog,True
C-008390,PMT-0084,F-09,87.04,industrial,electronic,False
C-008391,PMT-0298,F-30,3.94,residential,analog,False
C-008392,PMT-0156,F-16,7.89,commercial,analog,True
C-008393,PMT-0280,F-28,6.28,residential,analog,False
C-008394,PMT-0036,F-04,1.14,residential,analog,False
C-008395,PMT-0030,F-03,2.92,residential,analog,False
C-008396,PMT-0266,F-27,15.76,commercial,analog,False
C-008397,PMT-0202,F-21,4.06,residential,electronic,False
C-008398,PMT-0053,F-06,5.34,residential,electronic,True
C-008399,PMT-0269,F-27,3.67,residential,analog,False
C-008400,PMT-0031,F-04,3.73,residential,analog,False
C-008401,PMT-0205,F-21,3.44,residential,analog,False
C-008402,PMT-0062,F-07,7.21,residential,analog,False
C-008403,PMT-0022,F-03,1.12,residential,analog,False
C-008404,PMT-0242,F-25,7.58,residential,electronic,False
C-008405,PMT-0255,F-26,3.51,residential,analog,False
C-008406,PMT-0032,F-04,3.55,residential,electronic,False
C-008407,PMT-0028,F-03,6.08,residential,electronic,False
C-008408,PMT-0185,F-19,3.72,residential,analog,False
C-008409,PMT-0009,F-01,5.32,residential,electronic,False
C-008410,PMT-0224,F-23,7.33,residential,electronic,False
C-008411,PMT-0275,F-28,21.92,commercial,analog,False
C-008412,PMT-0226,F-23,4.61,residential,analog,False
C-008413,PMT-0070,F-07,6.02,residential,analog,True
C-008414,PMT-0058,F-06,3.75,residential,analog,False
C-008415,PMT-0205,F-21,6.43,residential,electronic,True
C-008416,PMT-0019,F-02,2.19,residential,analog,False
C-008417,PMT-0162,F-17,5.91,commercial,electronic,False
C-008418,PMT-0135,F-14,4.79,residential,analog,False
C-008419,PMT-0224,F-23,2.51,residential,analog,True
C-008420,PMT-0061,F-07,6.1,residential,analog,False
C-008421,PMT-0229,F-23,1.71,residential,electronic,False
C-008422,PMT-0210,F-21,1.06,residential,analog,False
C-008423,PMT-0072,F-08,74.06,industrial,analog,False
C-008424,PMT-0108,F-11,4.51,residential,electronic,False
C-008425,PMT-0020,F-02,7.66,residential,analog,False
C-008426,PMT-0135,F-14,2.73,residential,electronic,False
C-008427,PMT-0079,F-08,29.86,industrial,analog,False
C-008428,PMT-0035,F-04,1.16,residential,electronic,False
C-008429,PMT-0168,F-17,4.11,residential,analog,False
C-008430,PMT-0171,F-18,28.07,industrial,analog,False
C-008431,PMT-0026,F-03,82.05,industrial,analog,False
C-008432,PMT-0056,F-06,1.5,residential,analog,True
C-008433,PMT-0025,F-03,7.45,residential,electronic,False
C-008434,PMT-0204,F-21,4.79,residential,analog,False
C-008435,PMT-0102,F-11,18.93,commercial,analog,False
C-008436,PMT-0022,F-03,1.92,residential,analog,False
C-008437,PMT-0058,F-06,1.63,residential,electronic,False
C-008438,PMT-0293,F-30,3.48,residential,analog,False
C-008439,PMT-0077,F-08,4.64,residential,analog,False
C-008440,PMT-0206,F-21,5.03,residential,electronic,True
C-008441,PMT-0141,F-15,3.31,residential,analog,False
C-008442,PMT-0055,F-06,2.91,residential,electronic,False
C-008443,PMT-0093,F-10,7.87,residential,analog,False
C-008444,PMT-0005,F-01,10.45,commercial,electronic,True
C-008445,PMT-0225,F-23,1.97,residential,electronic,False
C-008446,PMT-0101,F-11,3.52,residential,analog,False
C-008447,PMT-0150,F-15,11.08,commercial,analog,False
C-008448,PMT-0046,F-05,3.95,residential,analog,False
C-008449,PMT-0248,F-25,17.47,commercial,analog,False
C-008450,PMT-0066,F-07,5.22,residential,analog,True
C-008451,PMT-0170,F-17,5.89,residential,electronic,False
C-008452,PMT-0262,F-27,2.1,residential,analog,False
C-008453,PMT-0214,F-22,1.32,residential,analog,True
C-008454,PMT-0181,F-19,6.54,residential,analog,False
C-008455,PMT-0267,F-27,2.52,residential,analog,False
C-008456,PMT-0053,F-06,3.21,residential,analog,False
C-008457,PMT-0290,F-29,4.19,residential,analog,False
C-008458,PMT-0167,F-17,6.01,residential,analog,False
C-008459,PMT-0123,F-13,2.15,residential,analog,False
C-008460,PMT-0077,F-08,7.32,residential,electronic,False
C-008461,PMT-0224,F-23,3.25,residential,electronic,False
C-008462,PMT-0293,F-30,7.88,residential,analog,True
C-008463,PMT-0208,F-21,3.0,residential,analog,False
C-008464,PMT-0010,F-01,6.08,residential,analog,False
C-008465,PMT-0141,F-15,3.64,residential,analog,False
C-008466,PMT-0220,F-22,6.86,residential,electronic,False
C-008467,PMT-0120,F-12,4.24,residential,analog,False
C-008468,PMT-0232,F-24,7.09,residential,analog,False
C-008469,PMT-0213,F-22,6.28,residential,electronic,False
C-008470,PMT-0021,F-03,5.1,residential,electronic,False
C-008471,PMT-0168,F-17,2.75,residential,analog,False
C-008472,PMT-0052,F-06,2.82,residential,analog,False
C-008473,PMT-0146,F-15,7.94,residential,analog,True
C-008474,PMT-0116,F-12,7.48,residential,analog,False
C-008475,PMT-0243,F-25,1.97,residential,analog,False
C-008476,PMT-0261,F-27,2.43,residential,analog,False
C-008477,PMT-0139,F-14,1.75,residential,analog,False
C-008478,PMT-0162,F-17,2.41,residential,analog,False
C-008479,PMT-0188,F-19,3.03,residential,analog,False
C-008480,PMT-0197,F-20,21.75,commercial,electronic,False
C-008481,PMT-0191,F-20,1.67,residential,analog,False
C-008482,PMT-0235,F-24,7.17,residential,electronic,False
C-008483,PMT-0295,F-30,7.8,residential,analog,False
C-008484,PMT-0249,F-25,2.97,residential,electronic,False
C-008485,PMT-0041,F-05,4.19,residential,analog,False
C-008486,PMT-0143,F-15,15.59,commercial,analog,False
C-008487,PMT-0139,F-14,2.44,residential,analog,False
C-008488,PMT-0153,F-16,6.12,residential,analog,False
C-008489,PMT-0159,F-16,5.06,residential,analog,True
C-008490,PMT-0216,F-22,28.97,industrial,analog,False
C-008491,PMT-0127,F-13,7.27,residential,analog,False
C-008492,PMT-0080,F-08,3.12,residential,analog,False
C-008493,PMT-0138,F-14,8.12,commercial,analog,False
C-008494,PMT-0257,F-26,7.87,residential,electronic,False
C-008495,PMT-0094,F-10,1.72,residential,analog,False
C-008496,PMT-0007,F-01,1.42,residential,analog,False
C-008497,PMT-0293,F-30,2.66,residential,analog,False
C-008498,PMT-0059,F-06,3.23,residential,electronic,False
C-008499,PMT-0181,F-19,4.04,residential,electronic,False
C-008500,PMT-0241,F-25,5.8,residential,analog,False
C-008501,PMT-0083,F-09,12.31,commercial,analog,False
C-008502,PMT-0103,F-11,4.92,residential,analog,False
C-008503,PMT-0085,F-09,1.04,residential,analog,False
C-008504,PMT-0045,F-05,3.69,residential,electronic,False
C-008505,PMT-0046,F-05,7.61,residential,electronic,False
C-008506,PMT-0057,F-06,6.42,residential,analog,False
C-008507,PMT-0138,F-14,6.19,residential,electronic,False
C-008508,PMT-0160,F-16,3.13,residential,analog,False
C-008509,PMT-0005,F-01,4.42,residential,electronic,False
C-008510,PMT-0254,F-26,21.89,commercial,electronic,False
C-008511,PMT-0203,F-21,7.16,residential,electronic,False
C-008512,PMT-0022,F-03,5.97,residential,analog,False
C-008513,PMT-0253,F-26,4.2,residential,analog,False
C-008514,PMT-0010,F-01,1.51,residential,analog,False
C-008515,PMT-0169,F-17,1.84,residential,analog,False
C-008516,PMT-0140,F-14,5.01,commercial,analog,False
C-008517,PMT-0151,F-16,3.51,residential,electronic,False
C-008518,PMT-0287,F-29,1.16,residential,analog,False
C-008519,PMT-0279,F-28,4.05,residential,analog,False
C-008520,PMT-0084,F-09,5.18,residential,analog,False
C-008521,PMT-0174,F-18,5.17,residential,analog,False
C-008522,PMT-0288,F-29,16.11,commercial,analog,False
C-008523,PMT-0219,F-22,2.58,residential,analog,False
C-008524,PMT-0267,F-27,4.63,residential,electronic,False
C-008525,PMT-0131,F-14,7.86,residential,analog,False
C-008526,PMT-0085,F-09,4.11,residential,analog,False
C-008527,PMT-0154,F-16,7.12,residential,analog,False
C-008528,PMT-0246,F-25,3.67,residential,analog,False
C-008529,PMT-0279,F-28,5.36,residential,electronic,False
C-008530,PMT-0206,F-21,4.37,residential,electronic,False
C-008531,PMT-0212,F-22,5.82,residential,analog,False
C-008532,PMT-0154,F-16,7.28,residential,analog,False
C-008533,PMT-0096,F-10,4.09,residential,analog,True
C-008534,PMT-0127,F-13,20.15,commercial,electronic,False
C-008535,PMT-0150,F-15,7.18,residential,analog,False
C-008536,PMT-0245,F-25,6.53,residential,analog,False
C-008537,PMT-0167,F-17,1.17,residential,analog,False
C-008538,PMT-0238,F-24,5.0,commercial,analog,False
C-008539,PMT-0009,F-01,7.18,residential,electronic,False
C-008540,PMT-0228,F-23,19.59,commercial,analog,False
C-008541,PMT-0153,F-16,7.71,residential,electronic,False
C-008542,PMT-0300,F-30,43.4,industrial,analog,False
C-008543,PMT-0142,F-15,6.52,residential,analog,False
C-008544,PMT-0144,F-15,6.61,residential,electronic,True
C-008545,PMT-0039,F-04,7.0,residential,analog,False
C-008546,PMT-0243,F-25,18.84,commercial,electronic,False
C-008547,PMT-0211,F-22,31.06,industrial,analog,False
C-008548,PMT-0259,F-26,5.77,residential,analog,True
C-008549,PMT-0028,F-03,5.23,residential,analog,False
C-008550,PMT-0064,F-07,3.34,residential,electronic,False
C-008551,PMT-0264,F-27,2.46,residential,electronic,True
C-008552,PMT-0013,F-02,7.2,residential,analog,False
C-008553,PMT-0153,F-16,1.99,residential,electronic,False
C-008554,PMT-0122,F-13,53.78,industrial,analog,False
C-008555,PMT-0282,F-29,17.46,commercial,electronic,False
C-008556,PMT-0258,F-26,7.8,residential,analog,False
C-008557,PMT-0270,F-27,5.7,residential,electronic,True
C-008558,PMT-0087,F-09,44.39,industrial,electronic,False
C-008559,PMT-0177,F-18,6.21,commercial,analog,False
C-008560,PMT-0211,F-22,3.22,residential,electronic,False
C-008561,PMT-0291,F-30,3.05,residential,electronic,False
C-008562,PMT-0003,F-01,6.73,residential,analog,False
C-008563,PMT-0294,F-30,3.64,residential,electronic,True
C-008564,PMT-0107,F-11,1.69,residential,analog,False
C-008565,PMT-0039,F-04,7.09,residential,electronic,False
C-008566,PMT-0185,F-19,1.13,residential,electronic,False
C-008567,PMT-0235,F-24,1.02,residential,analog,False
C-008568,PMT-0039,F-04,4.32,residential,analog,False
C-008569,PMT-0013,F-02,1.48,residential,analog,False
C-008570,PMT-0269,F-27,8.54,commercial,electronic,True
C-008571,PMT-0281,F-29,7.9,residential,electronic,False
C-008572,PMT-0047,F-05,6.91,residential,electronic,False
C-008573,PMT-0272,F-28,81.12,industrial,electronic,True
C-008574,PMT-0273,F-28,5.7,residential,analog,False
C-008575,PMT-0300,F-30,1.33,residential,analog,False
C-008576,PMT-0065,F-07,21.72,commercial,electronic,False
C-008577,PMT-0174,F-18,4.3,residential,analog,False
C-008578,PMT-0299,F-30,27.87,industrial,analog,False
C-008579,PMT-0271,F-28,11.02,commercial,analog,False
C-008580,PMT-0182,F-19,4.51,residential,analog,False
C-008581,PMT-0060,F-06,1.1,residential,analog,False
C-008582,PMT-0026,F-03,2.77,residential,analog,False
C-008583,PMT-0078,F-08,3.35,residential,analog,False
C-008584,PMT-0020,F-02,4.25,residential,analog,False
C-008585,PMT-0059,F-06,1.01,residential,analog,False
C-008586,PMT-0023,F-03,65.24,industrial,analog,False
C-008587,PMT-0229,F-23,2.38,residential,electronic,False
C-008588,PMT-0177,F-18,5.18,residential,analog,False
C-008589,PMT-0156,F-16,2.67,residential,electronic,False
C-008590,PMT-0243,F-25,3.82,residential,analog,False
C-008591,PMT-0124,F-13,5.37,residential,analog,True
C-008592,PMT-0121,F-13,5.6,residential,electronic,False
C-008593,PMT-0063,F-07,1.21,residential,analog,False
C-008594,PMT-0134,F-14,4.75,residential,analog,False
C-008595,PMT-0053,F-06,6.72,residential,analog,False
C-008596,PMT-0177,F-18,2.44,residential,electronic,False
C-008597,PMT-0300,F-30,4.72,residential,electronic,False
C-008598,PMT-0160,F-16,13.95,commercial,analog,True
C-008599,PMT-0090,F-09,6.95,residential,electronic,True
C-008600,PMT-0207,F-21,4.07,residential,analog,False
C-008601,PMT-0247,F-25,7.61,residential,electronic,False
C-008602,PMT-0142,F-15,5.57,residential,electronic,False
C-008603,PMT-0076,F-08,4.93,residential,analog,False
C-008604,PMT-0215,F-22,3.04,residential,analog,False
C-008605,PMT-0057,F-06,5.18,residential,electronic,False
C-008606,PMT-0300,F-30,1.92,residential,analog,False
C-008607,PMT-0096,F-10,3.91,residential,electronic,False
C-008608,PMT-0106,F-11,42.75,industrial,analog,False
C-008609,PMT-0219,F-22,5.69,residential,electronic,False
C-008610,PMT-0004,F-01,6.35,residential,analog,False
C-008611,PMT-0061,F-07,23.57,commercial,electronic,False
C-008612,PMT-0038,F-04,2.55,residential,analog,False
C-008613,PMT-0118,F-12,7.19,residential,electronic,False
C-008614,PMT-0167,F-17,6.92,residential,electronic,False
C-008615,PMT-0054,F-06,22.25,commercial,electronic,False
C-008616,PMT-0104,F-11,6.18,residential,electronic,False
C-008617,PMT-0232,F-24,2.87,residential,analog,False
C-008618,PMT-0282,F-29,90.23,industrial,analog,False
C-008619,PMT-0005,F-01,5.2,residential,analog,False
C-008620,PMT-0189,F-19,6.18,residential,analog,False
C-008621,PMT-0008,F-01,2.44,residential,analog,False
C-008622,PMT-0157,F-16,2.1,residential,electronic,False
C-008623,PMT-0264,F-27,2.94,residential,electronic,False
C-008624,PMT-0240,F-24,60.91,industrial,analog,False
C-008625,PMT-0070,F-07,3.92,residential,analog,False
C-008626,PMT-0078,F-08,7.21,residential,analog,False
C-008627,PMT-0236,F-24,1.09,residential,analog,False
C-008628,PMT-0246,F-25,1.56,residential,electronic,True
C-008629,PMT-0085,F-09,11.51,commercial,analog,False
C-008630,PMT-0001,F-01,2.17,residential,analog,False
C-008631,PMT-0134,F-14,3.85,residential,electronic,True
C-008632,PMT-0186,F-19,19.35,commercial,analog,True
C-008633,PMT-0134,F-14,24.87,commercial,analog,False
C-008634,PMT-0281,F-29,2.41,residential,analog,False
C-008635,PMT-0245,F-25,2.86,residential,electronic,False
C-008636,PMT-0237,F-24,6.38,residential,electronic,False
C-008637,PMT-0007,F-01,2.9,residential,analog,False
C-008638,PMT-0257,F-26,5.93,residential,analog,False
C-008639,PMT-0227,F-23,16.67,commercial,analog,False
C-008640,PMT-0120,F-12,6.98,residential,analog,False
C-008641,PMT-0177,F-18,1.23,residential,analog,False
C-008642,PMT-0248,F-25,7.86,residential,analog,False
C-008643,PMT-0272,F-28,7.75,residential,electronic,False
C-008644,PMT-0166,F-17,1.16,residential,analog,False
C-008645,PMT-0013,F-02,4.5,residential,analog,False
C-008646,PMT-0186,F-19,3.81,residential,electronic,False
C-008647,PMT-0205,F-21,2.78,residential,analog,False
C-008648,PMT-0018,F-02,7.84,residential,analog,False
C-008649,PMT-0246,F-25,2.22,residential,electronic,True
C-008650,PMT-0061,F-07,2.84,residential,electronic,False
C-008651,PMT-0268,F-27,1.06,residential,analog,False
C-008652,PMT-0166,F-17,5.06,residential,electronic,False
C-008653,PMT-0097,F-10,7.03,residential,analog,False
C-008654,PMT-0018,F-02,5.35,residential,analog,False
C-008655,PMT-0006,F-01,5.56,residential,analog,False
C-008656,PMT-0223,F-23,1.46,residential,analog,False
C-008657,PMT-0114,F-12,77.18,industrial,analog,True
C-008658,PMT-0253,F-26,3.86,residential,analog,False
C-008659,PMT-0070,F-07,4.32,residential,electronic,False
C-008660,PMT-0277,F-28,5.1,residential,analog,False
C-008661,PMT-0283,F-29,7.83,residential,electronic,False
C-008662,PMT-0031,F-04,6.24,residential,analog,False
C-008663,PMT-0195,F-20,18.68,commercial,analog,False
C-008664,PMT-0282,F-29,4.02,residential,analog,False
C-008665,PMT-0097,F-10,1.24,residential,analog,False
C-008666,PMT-0021,F-03,4.77,residential,electronic,False
C-008667,PMT-0263,F-27,5.63,residential,analog,False
C-008668,PMT-0143,F-15,19.08,commercial,electronic,False
C-008669,PMT-0009,F-01,5.26,residential,electronic,True
C-008670,PMT-0253,F-26,3.1,residential,electronic,False
C-008671,PMT-0204,F-21,9.42,commercial,analog,True
C-008672,PMT-0022,F-03,6.8,commercial,electronic,True
C-008673,PMT-0078,F-08,5.92,residential,analog,False
C-008674,PMT-0006,F-01,7.8,residential,electronic,False
C-008675,PMT-0287,F-29,4.68,residential,analog,False
C-008676,PMT-0008,F-01,73.85,industrial,analog,False
C-008677,PMT-0239,F-24,5.85,residential,electronic,False
C-008678,PMT-0154,F-16,2.13,residential,analog,False
C-008679,PMT-0175,F-18,2.34,residential,electronic,False
C-008680,PMT-0244,F-25,2.46,residential,analog,False
C-008681,PMT-0269,F-27,7.53,residential,electronic,False
C-008682,PMT-0039,F-04,1.11,residential,analog,False
C-008683,PMT-0006,F-01,4.79,residential,analog,True
C-008684,PMT-0038,F-04,3.64,residential,analog,False
C-008685,PMT-0205,F-21,5.62,residential,analog,False
C-008686,PMT-0171,F-18,2.54,residential,electronic,False
C-008687,PMT-0026,F-03,7.73,residential,electronic,False
C-008688,PMT-0071,F-08,3.32,residential,electronic,False
C-008689,PMT-0162,F-17,7.48,residential,electronic,False
C-008690,PMT-0220,F-22,5.12,residential,electronic,False
C-008691,PMT-0104,F-11,3.9,residential,analog,False
C-008692,PMT-0285,F-29,6.14,residential,analog,False
C-008693,PMT-0298,F-30,4.87,residential,electronic,False
C-008694,PMT-0230,F-23,1.97,residential,electronic,False
C-008695,PMT-0137,F-14,5.93,residential,analog,False
C-008696,PMT-0264,F-27,5.06,residential,analog,True
C-008697,PMT-0219,F-22,4.96,residential,analog,False
C-008698,PMT-0156,F-16,6.17,residential,electronic,False
C-008699,PMT-0134,F-14,5.57,residential,analog,True
C-008700,PMT-0250,F-25,3.56,residential,analog,False
C-008701,PMT-0168,F-17,11.37,commercial,electronic,False
C-008702,PMT-0055,F-06,2.76,residential,electronic,False
C-008703,PMT-0300,F-30,5.03,residential,analog,True
C-008704,PMT-0021,F-03,3.1,residential,electronic,False
C-008705,PMT-0209,F-21,1.84,residential,electronic,False
C-008706,PMT-0197,F-20,6.48,residential,analog,True
C-008707,PMT-0176,F-18,2.46,residential,analog,False
C-008708,PMT-0016,F-02,2.15,residential,analog,False
C-008709,PMT-0148,F-15,21.98,commercial,analog,False
C-008710,PMT-0268,F-27,5.91,residential,analog,False
C-008711,PMT-0072,F-08,6.36,residential,analog,False
C-008712,PMT-0208,F-21,3.45,residential,electronic,False
C-008713,PMT-0258,F-26,69.39,industrial,analog,False
C-008714,PMT-0286,F-29,7.53,residential,analog,False
C-008715,PMT-0155,F-16,2.98,residential,analog,False
C-008716,PMT-0095,F-10,1.48,residential,electronic,False
C-008717,PMT-0210,F-21,2.2,residential,electronic,False
C-008718,PMT-0146,F-15,7.28,residential,electronic,False
C-008719,PMT-0189,F-19,2.97,residential,electronic,False
