consumer_id,month,billed_units_kwh,arrears_pkr,reader_id,is_theft_ground_truth,theft_type
C-002531,2024-03-01,240.88,782.69,R-051,False,none
C-002532,2024-03-01,179.93,407.81,R-166,False,none
C-002533,2024-03-01,458.97,610.44,R-194,False,none
C-002534,2024-03-01,304.69,639.62,R-087,False,none
C-002535,2024-03-01,1680.97,2866.99,R-115,True,kunda
C-002536,2024-03-01,473.52,3399.8,R-208,False,none
C-002537,2024-03-01,217.49,790.2,R-070,False,none
C-002538,2024-03-01,300.96,436.9,R-048,False,none
C-002539,2024-03-01,460.38,3135.38,R-077,False,none
C-002540,2024-03-01,285.28,132.6,R-099,False,none
C-002541,2024-03-01,253.17,5780.45,R-098,False,none
C-002542,2024-03-01,169.08,2778.98,R-133,False,none
C-002543,2024-03-01,25.81,1029.46,R-061,False,none
C-002544,2024-03-01,361.03,1321.67,R-120,False,none
C-002545,2024-03-01,189.34,2691.81,R-024,True,gradual_slowdown
C-002546,2024-03-01,335.06,229.58,R-209,False,none
C-002547,2024-03-01,2387.47,2003.88,R-065,False,none
C-002548,2024-03-01,48.36,1869.56,R-072,False,none
C-002549,2024-03-01,8.11,2397.21,R-036,False,none
C-002550,2024-03-01,173.75,575.47,R-084,False,none
C-002551,2024-03-01,293.32,202.65,R-215,False,none
C-002552,2024-03-01,183.91,978.63,R-132,False,none
C-002553,2024-03-01,321.99,3081.19,R-147,False,none
C-002554,2024-03-01,4171.5,2414.87,R-132,False,none
C-002555,2024-03-01,704.16,2677.17,R-074,False,none
C-002556,2024-03-01,13.58,355.8,R-174,False,none
C-002557,2024-03-01,72.26,5317.03,R-076,False,none
C-002558,2024-03-01,164.69,1679.79,R-175,False,none
C-002559,2024-03-01,357.47,2538.42,R-217,False,none
C-002560,2024-03-01,74.94,1945.86,R-003,False,none
C-002561,2024-03-01,65.98,141.24,R-037,False,none
C-002562,2024-03-01,193.16,309.91,R-169,False,none
C-002563,2024-03-01,298.49,645.91,R-027,False,none
C-002564,2024-03-01,9.06,130.72,R-158,False,none
C-002565,2024-03-01,166.5,462.84,R-055,False,none
C-002566,2024-03-01,189.97,1535.44,R-129,False,none
C-002567,2024-03-01,104.77,1628.89,R-144,False,none
C-002568,2024-03-01,83.3,112.89,R-070,False,none
C-002569,2024-03-01,632.53,1104.81,R-189,False,none
C-002570,2024-03-01,2481.33,691.16,R-200,False,none
C-002571,2024-03-01,346.47,1357.38,R-049,False,none
C-002572,2024-03-01,272.6,919.01,R-163,False,none
C-002573,2024-03-01,176.57,2398.77,R-149,False,none
C-002574,2024-03-01,417.56,569.04,R-057,False,none
C-002575,2024-03-01,288.67,359.39,R-180,False,none
C-002576,2024-03-01,185.5,1797.08,R-068,False,none
C-002577,2024-03-01,131.99,778.02,R-057,False,none
C-002578,2024-03-01,1499.11,1118.35,R-157,False,none
C-002579,2024-03-01,102.35,620.53,R-027,False,none
C-002580,2024-03-01,355.41,272.6,R-202,False,none
C-002581,2024-03-01,125.88,37.04,R-085,False,none
C-002582,2024-03-01,409.83,416.78,R-108,False,none
C-002583,2024-03-01,176.17,736.01,R-150,False,none
C-002584,2024-03-01,402.23,1356.59,R-194,False,none
C-002585,2024-03-01,223.31,3693.91,R-170,False,none
C-002586,2024-03-01,216.27,383.12,R-085,False,none
C-002587,2024-03-01,100.72,873.55,R-165,False,none
C-002588,2024-03-01,242.56,533.47,R-087,True,kunda
C-002589,2024-03-01,274.0,931.06,R-114,False,none
C-002590,2024-03-01,319.9,14.37,R-151,False,none
C-002591,2024-03-01,81.68,486.76,R-122,False,none
C-002592,2024-03-01,1032.91,2260.82,R-012,False,none
C-002593,2024-03-01,129.63,607.21,R-010,False,none
C-002594,2024-03-01,235.18,979.17,R-031,True,gradual_slowdown
C-002595,2024-03-01,166.9,156.82,R-019,False,none
C-002596,2024-03-01,967.33,1604.37,R-161,True,intermittent_hookup
C-002597,2024-03-01,563.95,2967.24,R-043,False,none
C-002598,2024-03-01,11.32,154.09,R-054,False,none
C-002599,2024-03-01,1102.37,16.55,R-070,False,none
C-002600,2024-03-01,2393.1,3929.47,R-039,True,kunda
C-002601,2024-03-01,400.14,278.12,R-191,False,none
C-002602,2024-03-01,246.03,347.73,R-020,False,none
C-002603,2024-03-01,382.88,1958.39,R-043,True,gradual_slowdown
C-002604,2024-03-01,147.87,972.22,R-050,False,none
C-002605,2024-03-01,73.39,1159.49,R-019,False,none
C-002606,2024-03-01,299.88,335.34,R-056,True,kunda
C-002607,2024-03-01,511.99,1390.64,R-041,True,peak_hour_shaver
C-002608,2024-03-01,43.67,2183.31,R-076,False,none
C-002609,2024-03-01,146.24,1711.12,R-034,False,none
C-002610,2024-03-01,325.08,1398.98,R-207,False,none
C-002611,2024-03-01,1018.0,2687.16,R-173,False,none
C-002612,2024-03-01,580.24,1457.25,R-142,False,none
C-002613,2024-03-01,150.2,413.94,R-131,False,none
C-002614,2024-03-01,525.74,172.2,R-153,False,none
C-002615,2024-03-01,102.06,493.81,R-208,False,none
C-002616,2024-03-01,268.91,710.39,R-030,False,none
C-002617,2024-03-01,185.08,507.51,R-117,False,none
C-002618,2024-03-01,1002.44,1164.33,R-043,False,none
C-002619,2024-03-01,424.89,3633.49,R-100,False,none
C-002620,2024-03-01,1185.47,885.96,R-198,False,none
C-002621,2024-03-01,732.62,853.76,R-139,False,none
C-002622,2024-03-01,11.94,28.23,R-140,False,none
C-002623,2024-03-01,274.18,872.44,R-022,False,none
C-002624,2024-03-01,1397.27,2401.04,R-179,False,none
C-002625,2024-03-01,787.04,17.22,R-158,False,none
C-002626,2024-03-01,552.84,690.8,R-079,False,none
C-002627,2024-03-01,45.54,3099.73,R-074,False,none
C-002628,2024-03-01,40.67,695.32,R-127,False,none
C-002629,2024-03-01,9.64,129.64,R-167,False,none
C-002630,2024-03-01,264.56,2251.71,R-111,False,none
C-002631,2024-03-01,5.75,627.6,R-189,False,none
C-002632,2024-03-01,366.83,6591.14,R-046,False,none
C-002633,2024-03-01,1229.41,76.99,R-152,False,none
C-002634,2024-03-01,157.61,220.51,R-182,True,fixed_shunt
C-002635,2024-03-01,114.29,2962.98,R-156,False,none
C-002636,2024-03-01,150.98,814.66,R-074,False,none
C-002637,2024-03-01,44.04,496.95,R-103,False,none
C-002638,2024-03-01,267.46,525.37,R-103,False,none
C-002639,2024-03-01,859.18,757.34,R-068,False,none
C-002640,2024-03-01,430.62,2030.41,R-030,False,none
C-002641,2024-03-01,455.55,593.47,R-042,False,none
C-002642,2024-03-01,86.88,5043.55,R-141,False,none
C-002643,2024-03-01,99.36,3398.35,R-050,False,none
C-002644,2024-03-01,1071.01,46.87,R-175,False,none
C-002645,2024-03-01,9.18,321.99,R-175,False,none
C-002646,2024-03-01,1007.14,2968.23,R-COL-05,True,collusion
C-002647,2024-03-01,104.03,219.92,R-081,False,none
C-002648,2024-03-01,186.34,1489.64,R-216,False,none
C-002649,2024-03-01,184.46,261.98,R-003,False,none
C-002650,2024-03-01,997.96,269.15,R-057,False,none
C-002651,2024-03-01,1381.1,1598.3,R-152,True,peak_hour_shaver
C-002652,2024-03-01,705.22,913.71,R-193,False,none
C-002653,2024-03-01,234.89,1325.58,R-101,False,none
C-002654,2024-03-01,41.77,2418.18,R-159,False,none
C-002655,2024-03-01,52.39,321.89,R-048,False,none
C-002656,2024-03-01,968.91,1164.53,R-204,False,none
C-002657,2024-03-01,227.59,1897.43,R-129,False,none
C-002658,2024-03-01,481.78,1644.86,R-163,False,none
C-002659,2024-03-01,517.52,1323.92,R-039,False,none
C-002660,2024-03-01,106.56,499.56,R-109,False,none
C-002661,2024-03-01,2019.54,173.06,R-161,False,none
C-002662,2024-03-01,148.65,1.0,R-091,False,none
C-002663,2024-03-01,131.66,157.89,R-212,False,none
C-002664,2024-03-01,314.47,430.37,R-183,False,none
C-002665,2024-03-01,114.11,524.87,R-029,False,none
C-002666,2024-03-01,10.9,380.76,R-185,False,none
C-002667,2024-03-01,557.04,343.95,R-085,False,none
C-002668,2024-03-01,549.47,1765.19,R-130,False,none
C-002669,2024-03-01,55.44,1497.4,R-090,False,none
C-002670,2024-03-01,52.93,2426.74,R-155,False,none
C-002671,2024-03-01,184.4,628.45,R-095,False,none
C-002672,2024-03-01,394.82,153.43,R-102,False,none
C-002673,2024-03-01,125.72,465.21,R-129,False,none
C-002674,2024-03-01,403.63,611.06,R-049,False,none
C-002675,2024-03-01,89.61,848.66,R-094,False,none
C-002676,2024-03-01,116.55,820.22,R-011,False,none
C-002677,2024-03-01,79.4,4710.48,R-013,False,none
C-002678,2024-03-01,1121.32,8256.45,R-144,False,none
C-002679,2024-03-01,96.6,95.13,R-062,False,none
C-002680,2024-03-01,343.22,1491.51,R-148,False,none
C-002681,2024-03-01,557.8,1187.44,R-168,True,nighttime_ac
C-002682,2024-03-01,723.53,2026.57,R-147,False,none
C-002683,2024-03-01,25.32,2459.54,R-093,False,none
C-002684,2024-03-01,72.84,295.83,R-124,True,fixed_shunt
C-002685,2024-03-01,94.88,206.66,R-173,True,intermittent_hookup
C-002686,2024-03-01,286.39,298.81,R-076,False,none
C-002687,2024-03-01,527.52,2659.58,R-092,False,none
C-002688,2024-03-01,225.59,204.51,R-054,False,none
C-002689,2024-03-01,174.39,1822.91,R-045,False,none
C-002690,2024-03-01,421.91,91.76,R-015,False,none
C-002691,2024-03-01,142.28,580.81,R-016,False,none
C-002692,2024-03-01,287.84,898.03,R-033,False,none
C-002693,2024-03-01,1539.19,326.9,R-170,False,none
C-002694,2024-03-01,2744.29,156.56,R-139,False,none
C-002695,2024-03-01,1124.78,107.08,R-020,False,none
C-002696,2024-03-01,572.08,1084.59,R-169,False,none
C-002697,2024-03-01,881.97,3677.81,R-166,False,none
C-002698,2024-03-01,752.91,6383.15,R-200,False,none
C-002699,2024-03-01,465.48,1132.07,R-214,False,none
C-002700,2024-03-01,481.08,477.99,R-019,True,nighttime_ac
C-002701,2024-03-01,541.13,1747.15,R-116,False,none
C-002702,2024-03-01,280.04,160.0,R-180,False,none
C-002703,2024-03-01,312.36,51.17,R-053,True,gradual_slowdown
C-002704,2024-03-01,1088.25,1627.13,R-132,True,intermittent_hookup
C-002705,2024-03-01,183.97,3022.97,R-020,False,none
C-002706,2024-03-01,425.41,1245.68,R-067,False,none
C-002707,2024-03-01,690.88,537.82,R-216,False,none
C-002708,2024-03-01,84.37,750.49,R-160,False,none
C-002709,2024-03-01,184.74,330.56,R-COL-04,True,collusion
C-002710,2024-03-01,142.73,82.66,R-218,False,none
C-002711,2024-03-01,8341.72,12.62,R-045,False,none
C-002712,2024-03-01,244.73,1355.14,R-084,False,none
C-002713,2024-03-01,255.51,5211.54,R-098,False,none
C-002714,2024-03-01,232.96,3079.15,R-139,False,none
C-002715,2024-03-01,386.88,483.43,R-058,False,none
C-002716,2024-03-01,7.03,4943.85,R-058,False,none
C-002717,2024-03-01,403.04,271.1,R-148,False,none
C-002718,2024-03-01,3602.84,708.7,R-046,True,kunda
C-002719,2024-03-01,194.58,19.32,R-032,False,none
C-002720,2024-03-01,178.16,1872.4,R-033,False,none
C-002721,2024-03-01,87.1,925.91,R-073,False,none
C-002722,2024-03-01,11.2,1110.76,R-008,False,none
C-002723,2024-03-01,118.72,90.23,R-008,False,none
C-002724,2024-03-01,374.81,891.18,R-160,False,none
C-002725,2024-03-01,147.72,430.13,R-120,False,none
C-002726,2024-03-01,37.1,2416.08,R-033,False,none
C-002727,2024-03-01,8.83,1868.63,R-057,False,none
C-002728,2024-03-01,294.16,1989.0,R-149,False,none
C-002729,2024-03-01,280.98,488.88,R-177,False,none
C-002730,2024-03-01,741.42,881.9,R-192,False,none
C-002731,2024-03-01,246.88,1792.5,R-048,True,peak_hour_shaver
C-002732,2024-03-01,113.38,1877.28,R-187,False,none
C-002733,2024-03-01,191.1,3872.74,R-094,False,none
C-002734,2024-03-01,325.11,290.77,R-066,False,none
C-002735,2024-03-01,188.59,615.48,R-127,True,slab_defender
C-002736,2024-03-01,639.35,1122.99,R-028,False,none
C-002737,2024-03-01,46.46,504.71,R-102,False,none
C-002738,2024-03-01,517.27,3731.16,R-098,False,none
C-002739,2024-03-01,127.81,3729.5,R-132,False,none
C-002740,2024-03-01,7.0,1256.91,R-040,False,none
C-002741,2024-03-01,595.54,1861.07,R-014,False,none
C-002742,2024-03-01,184.11,1788.2,R-083,False,none
C-002743,2024-03-01,84.26,2382.87,R-217,False,none
C-002744,2024-03-01,362.7,937.17,R-126,False,none
C-002745,2024-03-01,444.96,1268.31,R-121,False,none
C-002746,2024-03-01,94.43,787.84,R-142,False,none
C-002747,2024-03-01,225.39,1237.5,R-112,False,none
C-002748,2024-03-01,164.77,2362.8,R-049,False,none
C-002749,2024-03-01,78.82,3948.16,R-217,True,fixed_shunt
C-002750,2024-03-01,180.48,4093.37,R-051,False,none
C-002751,2024-03-01,55.4,1399.5,R-141,False,none
C-002752,2024-03-01,86.53,613.79,R-191,False,none
C-002753,2024-03-01,1708.57,5502.89,R-145,True,fixed_shunt
C-002754,2024-03-01,203.43,1549.78,R-208,False,none
C-002755,2024-03-01,1706.67,1115.43,R-040,False,none
C-002756,2024-03-01,649.34,418.19,R-142,False,none
C-002757,2024-03-01,297.29,1874.52,R-021,False,none
C-002758,2024-03-01,167.01,1030.21,R-123,False,none
C-002759,2024-03-01,233.14,309.46,R-041,False,none
C-002760,2024-03-01,7.71,818.17,R-145,False,none
C-002761,2024-03-01,191.64,1784.74,R-072,False,none
C-002762,2024-03-01,1384.66,931.41,R-029,False,none
C-002763,2024-03-01,329.57,5532.59,R-191,False,none
C-002764,2024-03-01,327.36,365.99,R-198,False,none
C-002765,2024-03-01,44.43,1013.01,R-038,False,none
C-002766,2024-03-01,505.13,186.07,R-046,False,none
C-002767,2024-03-01,126.93,780.56,R-009,False,none
C-002768,2024-03-01,41.57,2255.41,R-148,False,none
C-002769,2024-03-01,1163.01,232.86,R-197,False,none
C-002770,2024-03-01,1908.05,1753.16,R-049,False,none
C-002771,2024-03-01,258.82,1007.95,R-100,True,kunda
C-002772,2024-03-01,7.84,1998.4,R-156,False,none
C-002773,2024-03-01,341.89,652.94,R-098,False,none
C-002774,2024-03-01,75.82,5469.97,R-166,False,none
C-002775,2024-03-01,7.4,1651.39,R-166,False,none
C-002776,2024-03-01,113.35,738.62,R-164,False,none
C-002777,2024-03-01,186.42,666.4,R-158,False,none
C-002778,2024-03-01,53.67,110.67,R-095,False,none
C-002779,2024-03-01,282.89,386.83,R-087,False,none
C-002780,2024-03-01,217.92,2484.18,R-134,False,none
C-002781,2024-03-01,51.56,121.72,R-024,False,none
C-002782,2024-03-01,230.46,1368.93,R-132,False,none
C-002783,2024-03-01,173.97,868.25,R-008,False,none
C-002784,2024-03-01,117.07,1003.45,R-159,False,none
C-002785,2024-03-01,5.58,1101.28,R-134,False,none
C-002786,2024-03-01,94.23,526.62,R-110,False,none
C-002787,2024-03-01,203.0,976.65,R-067,False,none
C-002788,2024-03-01,482.21,872.37,R-112,False,none
C-002789,2024-03-01,1188.17,920.8,R-140,False,none
C-002790,2024-03-01,34.68,134.12,R-151,False,none
C-002791,2024-03-01,871.38,1313.45,R-204,False,none
C-002792,2024-03-01,69.49,1759.56,R-038,False,none
C-002793,2024-03-01,169.27,1456.67,R-010,False,none
C-002794,2024-03-01,5.61,1107.61,R-144,False,none
C-002795,2024-03-01,265.5,182.22,R-036,False,none
C-002796,2024-03-01,419.72,2776.99,R-033,False,none
C-002797,2024-03-01,628.85,223.68,R-061,False,none
C-002798,2024-03-01,110.07,1566.33,R-160,False,none
C-002799,2024-03-01,438.09,877.22,R-014,False,none
C-002800,2024-03-01,362.96,1259.95,R-086,False,none
C-002801,2024-03-01,2850.25,305.47,R-024,False,none
C-002802,2024-03-01,530.13,2904.45,R-185,False,none
C-002803,2024-03-01,103.51,2781.81,R-168,False,none
C-002804,2024-03-01,247.52,2840.05,R-020,False,none
C-002805,2024-03-01,954.31,778.53,R-061,False,none
C-002806,2024-03-01,147.53,587.25,R-102,False,none
C-002807,2024-03-01,367.35,294.12,R-101,True,intermittent_hookup
C-002808,2024-03-01,12.96,2236.38,R-037,False,none
C-002809,2024-03-01,147.25,1997.8,R-103,False,none
C-002810,2024-03-01,35.71,878.83,R-192,False,none
C-002811,2024-03-01,846.22,2135.36,R-049,False,none
C-002812,2024-03-01,1174.49,2148.97,R-028,False,none
C-002813,2024-03-01,53.84,61.46,R-085,True,nighttime_ac
C-002814,2024-03-01,159.59,1199.27,R-107,False,none
C-002815,2024-03-01,116.4,1229.41,R-063,False,none
C-002816,2024-03-01,146.98,5146.89,R-024,False,none
C-002817,2024-03-01,454.5,64.65,R-019,False,none
C-002818,2024-03-01,903.01,1005.36,R-176,False,none
C-002819,2024-03-01,15.02,2505.83,R-029,False,none
C-002820,2024-03-01,685.11,535.28,R-063,False,none
C-002821,2024-03-01,59.99,214.43,R-168,False,none
C-002822,2024-03-01,382.05,2125.38,R-131,False,none
C-002823,2024-03-01,102.79,1144.16,R-006,False,none
C-002824,2024-03-01,2698.2,266.39,R-038,False,none
C-002825,2024-03-01,4117.63,2072.92,R-104,False,none
C-002826,2024-03-01,217.78,1833.11,R-078,False,none
C-002827,2024-03-01,526.82,2.44,R-218,False,none
C-002828,2024-03-01,41.02,2186.79,R-026,False,none
C-002829,2024-03-01,192.1,3022.19,R-006,True,slab_defender
C-002830,2024-03-01,64.96,1203.56,R-122,False,none
C-002831,2024-03-01,224.2,1955.07,R-211,True,intermittent_hookup
C-002832,2024-03-01,282.32,1001.94,R-001,False,none
C-002833,2024-03-01,87.67,15.77,R-183,False,none
C-002834,2024-03-01,153.39,1243.92,R-219,False,none
C-002835,2024-03-01,346.08,588.54,R-092,False,none
C-002836,2024-03-01,74.21,6046.62,R-092,False,none
C-002837,2024-03-01,274.71,2062.45,R-COL-03,True,collusion
C-002838,2024-03-01,137.12,167.84,R-139,False,none
C-002839,2024-03-01,450.52,689.48,R-121,False,none
C-002840,2024-03-01,824.28,1264.4,R-064,False,none
C-002841,2024-03-01,381.95,3926.98,R-205,False,none
C-002842,2024-03-01,182.88,302.84,R-056,True,slab_defender
C-002843,2024-03-01,226.26,2933.01,R-087,True,kunda
C-002844,2024-03-01,91.75,2712.5,R-187,False,none
C-002845,2024-03-01,68.97,363.21,R-113,False,none
C-002846,2024-03-01,368.01,3699.5,R-167,False,none
C-002847,2024-03-01,290.28,224.53,R-219,False,none
C-002848,2024-03-01,257.93,89.51,R-142,False,none
C-002849,2024-03-01,50.61,2443.03,R-036,False,none
C-002850,2024-03-01,463.92,216.14,R-166,False,none
C-002851,2024-03-01,386.36,1851.76,R-132,False,none
C-002852,2024-03-01,211.67,3412.62,R-039,False,none
C-002853,2024-03-01,213.02,643.04,R-025,False,none
C-002854,2024-03-01,100.27,106.06,R-206,False,none
C-002855,2024-03-01,301.16,692.81,R-024,False,none
C-002856,2024-03-01,548.74,1359.75,R-101,True,slab_defender
C-002857,2024-03-01,49.44,2394.61,R-217,False,none
C-002858,2024-03-01,142.0,2265.58,R-192,False,none
C-002859,2024-03-01,413.31,97.68,R-185,False,none
C-002860,2024-03-01,575.68,3462.01,R-162,False,none
C-002861,2024-03-01,282.89,2149.65,R-105,False,none
C-002862,2024-03-01,421.54,431.52,R-063,False,none
C-002863,2024-03-01,169.34,296.47,R-198,False,none
C-002864,2024-03-01,114.49,3622.51,R-126,True,gradual_slowdown
C-002865,2024-03-01,182.74,125.41,R-088,False,none
C-002866,2024-03-01,352.63,412.81,R-213,False,none
C-002867,2024-03-01,73.35,2694.52,R-082,False,none
C-002868,2024-03-01,304.1,40.77,R-009,False,none
C-002869,2024-03-01,406.14,1841.3,R-133,False,none
C-002870,2024-03-01,113.71,9244.46,R-094,False,none
C-002871,2024-03-01,442.79,3358.63,R-137,False,none
C-002872,2024-03-01,72.03,3657.93,R-137,False,none
C-002873,2024-03-01,58.18,2372.66,R-139,False,none
C-002874,2024-03-01,256.69,1904.37,R-075,False,none
C-002875,2024-03-01,401.94,406.84,R-056,False,none
C-002876,2024-03-01,248.06,777.6,R-070,False,none
C-002877,2024-03-01,490.33,380.57,R-213,False,none
C-002878,2024-03-01,146.57,1282.83,R-165,False,none
C-002879,2024-03-01,694.71,2178.92,R-087,False,none
C-002880,2024-03-01,119.79,203.68,R-202,False,none
C-002881,2024-03-01,77.39,1144.62,R-169,False,none
C-002882,2024-03-01,518.72,1466.04,R-119,False,none
C-002883,2024-03-01,166.7,1326.71,R-177,False,none
C-002884,2024-03-01,402.25,1256.76,R-209,False,none
C-002885,2024-03-01,397.96,1224.1,R-125,False,none
C-002886,2024-03-01,787.71,407.17,R-023,False,none
C-002887,2024-03-01,427.24,1574.21,R-095,False,none
C-002888,2024-03-01,587.11,1796.53,R-051,False,none
C-002889,2024-03-01,504.79,904.41,R-154,False,none
C-002890,2024-03-01,341.16,2929.93,R-020,False,none
C-002891,2024-03-01,463.28,3726.29,R-103,False,none
C-002892,2024-03-01,5635.58,845.33,R-096,False,none
C-002893,2024-03-01,155.34,2499.83,R-085,False,none
C-002894,2024-03-01,78.36,2117.63,R-138,False,none
C-002895,2024-03-01,5060.89,1211.43,R-121,True,gradual_slowdown
C-002896,2024-03-01,333.06,314.03,R-045,False,none
C-002897,2024-03-01,1654.86,521.16,R-177,False,none
C-002898,2024-03-01,147.7,1979.57,R-099,True,fixed_shunt
C-002899,2024-03-01,257.83,245.27,R-035,False,none
C-002900,2024-03-01,133.15,3519.22,R-151,False,none
C-002901,2024-03-01,60.37,2667.41,R-087,False,none
C-002902,2024-03-01,300.62,595.09,R-141,False,none
C-002903,2024-03-01,589.93,2498.92,R-167,False,none
C-002904,2024-03-01,5314.02,133.54,R-139,False,none
C-002905,2024-03-01,88.39,1071.29,R-208,False,none
C-002906,2024-03-01,264.4,468.92,R-134,False,none
C-002907,2024-03-01,10167.85,1857.14,R-084,False,none
C-002908,2024-03-01,295.37,4879.71,R-218,False,none
C-002909,2024-03-01,497.6,1470.66,R-114,False,none
C-002910,2024-03-01,63.14,1995.7,R-158,False,none
C-002911,2024-03-01,138.61,1232.92,R-073,False,none
C-002912,2024-03-01,5.74,1309.3,R-200,False,none
C-002913,2024-03-01,232.5,330.18,R-207,False,none
C-002914,2024-03-01,192.45,1352.58,R-210,False,none
C-002915,2024-03-01,63.62,3590.52,R-086,True,kunda
C-002916,2024-03-01,1020.03,1231.51,R-190,False,none
C-002917,2024-03-01,205.92,750.4,R-148,False,none
C-002918,2024-03-01,1165.76,429.65,R-021,False,none
C-002919,2024-03-01,78.83,2191.44,R-202,False,none
